hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,October,42,2,0,3,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient-Party,88,0,1,Canceled,14/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,February,5,3,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,A,2,"No Deposit",281,NULL,0,Contract,45,0,0,Check-Out,17/01/2020,0.3,"Online TA",12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,"No Deposit",NULL,9,0,Transient,35,0,0,Check-Out,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,18,2018,October,42,12,1,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",146,NULL,0,Transient,67.33,0,3,Canceled,25/01/2020,0.3,"Offline TA/TO",12.99,BB
